subject,sessionIndex,rep,H.period,DD.period.x,UD.period.x,H.x,DD.x.a,UD.x.a,H.a,DD.a.t,UD.a.t,H.t,DD.t.1,UD.t.1,H.1,DD.1.7,UD.1.7,H.7,DD.7.p,UD.7.p,H.p,DD.p.a,UD.p.a,H.a,DD.a.d,UD.a.d,H.d,DD.d.n,UD.d.n,H.n,DD.n.Return,UD.n.Return,H.Return
aroonav,10,15,0.1136481762,0.452791214,0.3391430378,0.1365568638,0.1911067963,0.0545499325,0.1478521824,0.2087709904,0.060918808,0.0881102085,0.2556700706,0.1675598621,0.1135590076,0.208370924,0.0948119164,0.1031301022,0.3230860233,0.2199559212,0.1374230385,0.1327362061,-0.0046868324,0.1485288143,0.089715004,-0.0588138103,0.1882379055,0.1931729317,0.0049350262,0.0948500633,0.272767067,0.1779170036,0.1137619019
aroonav,10,16,0.0740978718,0.1889510155,0.1148531437,0.1124749184,0.0993130207,-0.0131618977,0.1918799877,0.2416779995,0.0497980118,0.1097829342,0.1870808601,0.0772979259,0.1430780888,0.2179441452,0.0748660564,0.1039958,0.3039829731,0.1999871731,0.1480300426,0.1685888767,0.0205588341,0.1206150055,0.0445251465,-0.076089859,0.1582798958,0.2087509632,0.0504710674,0.1125130653,0.2760548592,0.1635417938,0.1133980751
aroonav,10,17,0.0882208347,0.2172369957,0.129016161,0.1315248013,0.1973059177,0.0657811165,0.1481029987,0.2181990147,0.0700960159,0.1136138439,0.2268629074,0.1132490635,0.1235370636,0.2086789608,0.0851418972,0.1027741432,0.3378350735,0.2350609303,0.1423199177,0.1725521088,0.0302321911,0.1039979458,0.0404269695,-0.0635709763,0.1624889374,0.1826989651,0.0202100277,0.16040802,0.3523490429,0.1919410229,0.1232860088
aroonav,10,18,0.093367815,0.4509580135,0.3575901985,0.0886268616,0.2024388313,0.1138119698,0.1235611439,0.2133769989,0.089815855,0.0949881077,0.2056641579,0.1106760502,0.1270959377,0.2324719429,0.1053760052,0.0573310852,0.6202020645,0.5628709793,0.0926709175,0.1970069408,0.1043360233,0.1587500572,0.1142950058,-0.0444550514,0.1482970715,0.2635018826,0.1152048111,0.1027300358,0.29647398,0.1937439442,0.1132860184
aroonav,10,19,0.0784568787,0.1683399677,0.0898830891,0.1189038754,0.088809967,-0.0300939083,0.1589989662,0.252560854,0.0935618877,0.0947751999,0.1773650646,0.0825898647,0.1336700916,0.1830830574,0.0494129658,0.0892980099,0.2700550556,0.1807570457,0.1659698486,0.1382238865,-0.0277459621,0.1641759872,0.0907380581,-0.0734379292,0.1704859734,0.1815009117,0.0110149384,0.0995101929,0.3125641346,0.2130539417,0.1178569794
aroonav,10,20,0.1381208897,0.4120299816,0.2739090919,0.116601944,0.1761720181,0.0595700741,0.163848877,0.2041959763,0.0403470993,0.1260960102,0.3110890388,0.1849930286,0.1135029793,0.2426908016,0.1291878223,0.109375,0.2938060761,0.1844310761,0.1543540955,0.1498091221,-0.0045449734,0.1365189552,0.0787777901,-0.0577411652,0.1721119881,0.1781861782,0.0060741901,0.1143419743,0.2577068806,0.1433649063,0.1285920143
aroonav,10,21,0.0969691277,0.1779000759,0.0809309483,0.1385040283,0.1776909828,0.0391869545,0.3026809692,0.4280500412,0.125369072,0.131953001,0.3355419636,0.2035889626,0.128000021,0.357008934,0.229008913,0.1182339191,0.3292870522,0.211053133,0.1323049068,0.2071530819,0.074848175,0.1135718822,0.0709869862,-0.0425848961,0.1516418457,0.145690918,-0.0059509277,0.0865008831,0.40823102,0.3217301369,0.1385250092
aroonav,10,22,0.137595892,0.2776830196,0.1400871277,0.143586874,0.1776399612,0.0340530872,0.1540079117,0.2433760166,0.0893681049,0.1256439686,0.2171649933,0.0915210247,0.1285300255,0.2532129288,0.1246829033,0.1152410507,0.3242430687,0.209002018,0.114937067,0.1090989113,-0.0058381557,0.1468820572,0.0938940048,-0.0529880524,0.1619460583,0.1487100124,-0.0132360458,0.1185891628,0.2533409595,0.1347517967,0.1381971836
aroonav,10,23,0.117235899,0.4622559547,0.3450200558,0.1467750072,0.1617939472,0.01501894,0.1706149578,0.2146041393,0.0439891815,0.1223180294,0.4199259281,0.2976078987,0.1436150074,0.2175059319,0.0738909245,0.1036911011,0.2998270988,0.1961359978,0.1222879887,0.1034178734,-0.0188701153,0.163285017,0.1196701527,-0.0436148643,0.1581840515,0.1783080101,0.0201239586,0.0939218998,0.3026709557,0.2087490559,0.1197810173
aroonav,10,24,0.1489589214,0.3081588745,0.1591999531,0.1178231239,0.1575551033,0.0397319794,0.1581060886,0.2387259007,0.080619812,0.1087191105,0.2125620842,0.1038429737,0.1181778908,0.1439769268,0.025799036,0.1131901741,0.279291153,0.1661009789,0.1524219513,0.1434388161,-0.0089831352,0.1276910305,0.0644500256,-0.0632410049,0.137732029,0.1929299831,0.0551979542,0.0992209911,0.287981987,0.1887609959,0.1344091892
aroonav,10,25,0.1272218227,0.5862219334,0.4590001106,0.1275060177,0.1824200153,0.0549139977,0.1328599453,0.2396540642,0.1067941189,0.0951859951,0.2141768932,0.1189908981,0.131663084,0.1367659569,0.0051028728,0.1076860428,0.278619051,0.1709330082,0.1489999294,0.1612389088,0.0122389793,0.1562271118,0.1062672138,-0.049959898,0.1544640064,0.1742269993,0.0197629929,0.1130039692,0.2971220016,0.1841180325,0.1288428307
aroonav,11,1,0.0994780064,0.1792378426,0.0797598362,0.0686850548,0.0543560982,-0.0143289566,0.193048954,0.2781229019,0.0850739479,0.1200180054,0.2574481964,0.137430191,0.140488863,0.2488617897,0.1083729267,0.1197760105,0.3467400074,0.2269639969,0.1316850185,0.1669700146,0.035284996,0.1765491962,0.1522572041,-0.0242919922,0.1615738869,0.2560827732,0.0945088863,0.1384410858,1.4280149937,1.2895739079,0.1477282047
aroonav,11,2,0.1094682217,0.2048511505,0.0953829288,0.1041338444,0.0789198875,-0.0252139568,0.1882500649,0.2436740398,0.055423975,0.1236450672,0.2138020992,0.090157032,0.1427559853,0.2131798267,0.0704238415,0.1035151482,0.3057711124,0.2022559643,0.1480770111,0.1893129349,0.0412359238,0.1263780594,0.0591371059,-0.0672409534,0.1673109531,0.2141468525,0.0468358994,0.1183111668,0.3230540752,0.2047429085,0.0981149673
aroonav,11,3,0.0964369774,0.2169308662,0.1204938889,0.1493010521,0.1443281174,-0.0049729347,0.168544054,0.2460899353,0.0775458813,0.1172671318,0.222522974,0.1052558422,0.1322870255,0.1627120972,0.0304250717,0.1127438545,0.3475310802,0.2347872257,0.151873827,0.163738966,0.011865139,0.1359298229,0.0766248703,-0.0593049526,0.1448440552,0.1827330589,0.0378890038,0.1244390011,0.2564270496,0.1319880486,0.1257388592
aroonav,11,4,0.1388230324,0.1948151588,0.0559921265,0.1092908382,0.1396529675,0.0303621292,0.1573410034,0.2234759331,0.0661349297,0.1340470314,0.2085580826,0.0745110512,0.1493530273,0.2098259926,0.0604729652,0.0989589691,0.3355829716,0.2366240025,0.1538200378,0.1443228722,-0.0094971657,0.1584222317,0.1049201488,-0.0535020828,0.1581480503,0.1153929234,-0.042755127,0.1120669842,0.2489130497,0.1368460655,0.1332719326
aroonav,11,5,0.1205489635,0.1509518623,0.0304028988,0.1286380291,0.1382300854,0.0095920563,0.1821269989,0.2443199158,0.0621929169,0.1339430809,0.2138090134,0.0798659325,0.1536650658,0.2147760391,0.0611109734,0.1035280228,0.2897150517,0.1861870289,0.1588199139,0.1349658966,-0.0238540173,0.1637480259,0.115167141,-0.0485808849,0.1490969658,0.1689538956,0.0198569298,0.1043980122,0.249145031,0.1447470188,0.1442570686
aroonav,11,6,0.1125109196,0.1487059593,0.0361950397,0.1146788597,0.1473670006,0.0326881409,0.15625,0.2371809483,0.0809309483,0.130245924,0.2075769901,0.0773310661,0.145277977,0.1418120861,-0.0034658909,0.1019809246,0.3184089661,0.2164280415,0.1386518478,0.1192588806,-0.0193929672,0.1387059689,0.0849330425,-0.0537729263,0.169768095,0.1654210091,-0.004347086,0.104074955,0.2546329498,0.1505579948,0.1390550137
aroonav,11,7,0.1049659252,0.1348309517,0.0298650265,0.1328430176,0.1238870621,-0.0089559555,0.2050039768,0.2003688812,-0.0046350956,0.1534049511,0.232270956,0.0788660049,0.1296072006,0.1705241203,0.0409169197,0.1037590504,0.3201520443,0.2163929939,0.1347780228,0.1453490257,0.010571003,0.1727869511,0.1188688278,-0.0539181232,0.1495862007,0.1773350239,0.0277488232,0.0968699455,0.226776123,0.1299061775,0.154378891
aroonav,11,8,0.1476130486,0.1422200203,-0.0053930283,0.1239669323,0.1363580227,0.0123910904,0.1896338463,0.280880928,0.0912470818,0.150053978,0.2680170536,0.1179630756,0.1395158768,0.2347579002,0.0952420235,0.0846071243,0.5413630009,0.4567558765,0.0777230263,0.1934530735,0.1157300472,0.148293972,0.1109850407,-0.0373089314,0.1424789429,0.1534368992,0.0109579563,0.0989980698,0.3005940914,0.2015960217,0.1082749367
aroonav,11,9,0.092318058,0.265307188,0.17298913,0.1033918858,0.1285238266,0.0251319408,0.1699221134,0.2450621128,0.0751399994,0.1196460724,0.2283580303,0.1087119579,0.1192560196,0.209635973,0.0903799534,0.105768919,0.5267469883,0.4209780693,0.1523969173,0.2176179886,0.0652210712,0.1615149975,0.1211240292,-0.0403909683,0.1385219097,0.1096038818,-0.0289180279,0.094422102,0.2793841362,0.1849620342,0.1140480042
aroonav,11,10,0.0954048634,0.1803929806,0.0849881172,0.1225469112,0.1277999878,0.0052530766,0.1873278618,0.2224638462,0.0351359844,0.1227741241,0.1922371387,0.0694630146,0.1184949875,0.1242208481,0.0057258606,0.0979990959,0.5310971737,0.4330980778,0.1237709522,0.1185429096,-0.0052280426,0.203854084,0.1507089138,-0.0531451702,0.1585371494,0.1881110668,0.0295739174,0.100949049,0.2777590752,0.1768100262,0.1222059727
aroonav,11,11,0.1332378387,0.2287340164,0.0954961777,0.1164848804,0.1884639263,0.0719790459,0.1543130875,0.2301979065,0.075884819,0.1348030567,0.205283165,0.0704801083,0.1328129768,0.1131739616,-0.0196390152,0.1097159386,0.4873330593,0.3776171207,0.1426749229,0.1775598526,0.0348849297,0.1549870968,0.0861649513,-0.0688221455,0.1687572002,0.2341890335,0.0654318333,0.0897221565,0.2405750752,0.1508529186,0.1337521076
aroonav,11,12,0.0977919102,0.4407868385,0.3429949284,0.1065189838,0.1630761623,0.0565571785,0.1446168423,0.2152907848,0.0706739426,0.1198101044,0.1978051662,0.0779950619,0.1398069859,0.1917209625,0.0519139767,0.0932209492,0.4702510834,0.3770301342,0.1279258728,0.1383068562,0.0103809834,0.1499769688,0.0950460434,-0.0549309254,0.1544179916,0.2057909966,0.0513730049,0.0933830738,0.2432310581,0.1498479843,0.1302478313
aroonav,11,13,0.1103408337,0.1789329052,0.0685920715,0.11459589,0.1454620361,0.0308661461,0.1845369339,0.1903409958,0.0058040619,0.1588129997,0.2325940132,0.0737810135,0.1287670136,0.1688909531,0.0401239395,0.0951249599,0.4411990643,0.3460741043,0.1204118729,0.0956609249,-0.024750948,0.1892280579,0.1300730705,-0.0591549873,0.1685259342,0.2599539757,0.0914280415,0.1098210812,0.22509408,0.1152729988,0.153908968
aroonav,11,14,0.1043059826,0.1388120651,0.0345060825,0.1561238766,0.167181015,0.0110571384,0.1770498753,0.2033867836,0.0263369083,0.1599600315,0.2340481281,0.0740880966,0.1351830959,0.1495549679,0.0143718719,0.0993471146,0.5410740376,0.441726923,0.133908987,0.2251710892,0.0912621021,0.1286900043,0.0697329044,-0.0589570999,0.1557469368,0.2200191021,0.0642721653,0.0843248367,0.2591547966,0.1748299599,0.1147561073
aroonav,11,15,0.1245901585,0.1562840939,0.0316939354,0.1347959042,0.1292500496,-0.0055458546,0.1777899265,0.214304924,0.0365149975,0.1243898869,0.2034759521,0.0790860653,0.1291940212,0.1643509865,0.0351569653,0.1051361561,0.506675005,0.4015388489,0.1444790363,0.1667449474,0.0222659111,0.164591074,0.1021749973,-0.0624160767,0.1749529839,0.2361960411,0.0612430573,0.0762741566,0.2442350388,0.1679608822,0.1223270893
aroonav,11,16,0.1547079086,0.1749999523,0.0202920437,0.1638469696,0.1454429626,-0.018404007,0.3328120708,0.2596511841,-0.0731608868,0.1494328976,0.7181148529,0.5686819553,0.1744661331,0.1405141354,-0.0339519978,0.1301779747,0.5561358929,0.4259579182,0.1244821548,0.1047890186,-0.0196931362,0.1590549946,0.0851061344,-0.0739488602,0.1689009666,0.1994879246,0.0305869579,0.0950610638,0.264977932,0.1699168682,0.1398880482
aroonav,11,17,0.1241619587,0.2146010399,0.0904390812,0.1238288879,0.1486809254,0.0248520374,0.1591091156,0.2208561897,0.0617470741,0.1453719139,0.341080904,0.1957089901,0.1249539852,0.3069460392,0.181992054,0.0998618603,0.4674680233,0.367606163,0.1189618111,0.1029698849,-0.0159919262,0.1451880932,0.0815141201,-0.0636739731,0.1740980148,0.1949579716,0.0208599567,0.0939218998,0.2404768467,0.1465549469,0.1079461575
aroonav,11,18,0.1147830486,0.149326086,0.0345430374,0.1403329372,0.1550729275,0.0147399902,0.1646180153,0.2213380337,0.0567200184,0.1187829971,0.1932508945,0.0744678974,0.1437461376,0.2098770142,0.0661308765,0.0995900631,0.452589035,0.3529989719,0.1289789677,0.0826909542,-0.0462880135,0.1553730965,0.0848839283,-0.0704891682,0.1761591434,0.215955019,0.0397958755,0.0946722031,0.2097561359,0.1150839329,0.1459498405
aroonav,11,19,0.1186859608,0.1450250149,0.0263390541,0.1007530689,0.1300668716,0.0293138027,0.1843590736,0.2146980762,0.0303390026,0.1097860336,0.1842451096,0.0744590759,0.1243209839,0.1397659779,0.015444994,0.0997569561,0.4680109024,0.3682539463,0.109470129,0.1036009789,-0.0058691502,0.144217968,0.1067259312,-0.0374920368,0.1429491043,0.1989791393,0.056030035,0.0792598724,0.2699768543,0.1907169819,0.1001520157
aroonav,11,20,0.1002950668,0.1349470615,0.0346519947,0.1392359734,0.1236209869,-0.0156149864,0.1803588867,0.1614849567,-0.01887393,0.1245079041,0.2029268742,0.0784189701,0.1304290295,0.1710720062,0.0406429768,0.0900039673,0.3762099743,0.286206007,0.1288640499,0.1441810131,0.0153169632,0.1202921867,0.0525641441,-0.0677280426,0.1576669216,0.1728818417,0.01521492,0.0854790211,0.2845320702,0.1990530491,0.0953309536
aroonav,11,21,0.1049199104,0.1997640133,0.0948441029,0.1249949932,0.1558868885,0.0308918953,0.187887907,0.2298099995,0.0419220924,0.1393399239,0.219397068,0.0800571442,0.1379640102,0.1838569641,0.0458929539,0.1026408672,0.4526319504,0.3499910831,0.1135020256,0.0952589512,-0.0182430744,0.1585080624,0.0932409763,-0.065267086,0.1856451035,0.2305850983,0.0449399948,0.0837481022,0.2291929722,0.14544487,0.110268116
aroonav,11,22,0.0786068439,0.1603758335,0.0817689896,0.1258571148,0.1789541245,0.0530970097,0.2056298256,0.2001729012,-0.0054569244,0.1196470261,0.1990230083,0.0793759823,0.144931078,0.1651721001,0.0202410221,0.0941648483,0.4067249298,0.3125600815,0.1280579567,0.1339399815,0.0058820248,0.1529910564,0.0912411213,-0.0617499352,0.1493418217,0.1552078724,0.0058660507,0.0941040516,0.2491691113,0.1550650597,0.1353328228
aroonav,11,23,0.1081371307,0.1581609249,0.0500237942,0.1197161675,0.1443591118,0.0246429443,0.1556510925,0.1866769791,0.0310258865,0.1324028969,0.1933319569,0.06092906,0.1169321537,0.1113359928,-0.0055961609,0.093405962,0.4457900524,0.3523840904,0.1043689251,0.1199169159,0.0155479908,0.1331591606,0.0601019859,-0.0730571747,0.173263073,0.1949121952,0.0216491222,0.0843508244,0.2603218555,0.1759710312,0.1085751057
aroonav,11,24,0.1129539013,0.1475298405,0.0345759392,0.1656680107,0.221681118,0.0560131073,0.1660468578,0.1606998444,-0.0053470135,0.13976717,0.3132841587,0.1735169888,0.1044850349,0.4360899925,0.3316049576,0.0929479599,0.4507288933,0.3577809334,0.1242010593,0.0880041122,-0.0361969471,0.1400558949,0.1156778336,-0.0243780613,0.1267340183,0.1942481995,0.0675141811,0.0862998962,0.2830238342,0.196723938,0.1149110794
aroonav,11,25,0.1227049828,0.3645889759,0.2418839931,0.1489369869,0.2206380367,0.0717010498,0.1874139309,0.2346730232,0.0472590923,0.1233980656,0.2034721375,0.0800740719,0.1241049767,0.220446825,0.0963418484,0.0942280293,0.4319319725,0.3377039433,0.1182041168,0.1389660835,0.0207619667,0.1343948841,0.0805280209,-0.0538668633,0.1666069031,0.1713368893,0.0047299862,0.0927960873,0.2635500431,0.1707539558,0.1200790405
aroonav,12,1,0.1245529652,0.2166039944,0.0920510292,0.1443150043,0.1741271019,0.0298120975,0.1510169506,0.2122728825,0.0612559319,0.1143760681,0.1895971298,0.0752210617,0.1094119549,0.1894049644,0.0799930096,0.0940170288,0.3169250488,0.22290802,0.1582829952,0.1330800056,-0.0252029896,0.1439988613,0.1045889854,-0.0394098759,0.1399629116,0.1248598099,-0.0151031017,0.1149570942,0.2691030502,0.154145956,0.1107599735
aroonav,12,2,0.1280961037,0.1980171204,0.0699210167,0.1449689865,0.1551978588,0.0102288723,0.1713700294,0.2825930119,0.1112229824,0.1411061287,0.353618145,0.2125120163,0.1199269295,0.2726838589,0.1527569294,0.1107499599,0.3727891445,0.2620391846,0.1455719471,0.0967748165,-0.0487971306,0.1535491943,0.094012022,-0.0595371723,0.1553890705,0.2019319534,0.0465428829,0.094394207,0.2184281349,0.1240339279,0.1211259365
aroonav,12,3,0.1036410332,0.1497879028,0.0461468697,0.1056911945,0.1000130177,-0.0056781769,0.1435070038,0.2285909653,0.0850839615,0.1224980354,0.193295002,0.0707969666,0.1150221825,0.1449210644,0.0298988819,0.0988600254,0.3155510426,0.2166910172,0.154061079,0.0880129337,-0.0660481453,0.1526880264,0.0857901573,-0.0668978691,0.1375179291,0.1942110062,0.0566930771,0.0901448727,0.2505979538,0.1604530811,0.103801012
aroonav,12,4,0.1249599457,0.1659460068,0.0409860611,0.1443779469,0.1800968647,0.0357189178,0.169934988,0.2299480438,0.0600130558,0.1161940098,0.1951229572,0.0789289474,0.1451919079,0.2313249111,0.0861330032,0.1195240021,0.3867361546,0.2672121525,0.1569669247,0.2092089653,0.0522420406,0.1527040005,0.09207201,-0.0606319904,0.1570088863,0.1525628567,-0.0044460297,0.1397321224,0.2964651585,0.156733036,0.1236379147
aroonav,12,5,0.1383581162,0.2038841248,0.0655260086,0.1280698776,0.1791050434,0.0510351658,0.1358749866,0.218200922,0.0823259354,0.1235029697,0.2567529678,0.1332499981,0.175112009,0.3451600075,0.1700479984,0.1208260059,0.4845209122,0.3636949062,0.1294951439,0.1700980663,0.0406029224,0.1597399712,0.1189720631,-0.0407679081,0.1320209503,0.1670508385,0.0350298882,0.0908951759,0.2362840176,0.1453888416,0.1243062019
aroonav,12,6,0.101626873,0.1692559719,0.0676290989,0.1144039631,0.142911911,0.0285079479,0.1866750717,0.1823301315,-0.0043449402,0.1238410473,0.2087628841,0.0849218369,0.135351181,0.2154300213,0.0800788403,0.0955750942,0.4635601044,0.3679850101,0.1399240494,0.1245369911,-0.0153870583,0.1501619816,0.0959310532,-0.0542309284,0.1595909595,0.2264399529,0.0668489933,0.0850188732,0.2548978329,0.1698789597,0.1213541031
aroonav,12,7,0.0987467766,0.1547958851,0.0560491085,0.1244719028,0.0942919254,-0.0301799774,0.1755890846,0.2262961864,0.0507071018,0.1165449619,0.2094027996,0.0928578377,0.1093451977,0.2867259979,0.1773808002,0.1096220016,0.4332551956,0.323633194,0.150523901,0.1453258991,-0.0051980019,0.1488630772,0.0990688801,-0.0497941971,0.1454870701,0.1708872318,0.0254001617,0.1253159046,0.2921459675,0.1668300629,0.1075978279
aroonav,12,8,0.1186680794,0.2154490948,0.0967810154,0.1315748692,0.1863999367,0.0548250675,0.1551859379,0.2747430801,0.1195571423,0.1361949444,0.2408268452,0.1046319008,0.1246721745,0.2205991745,0.095927,0.1098899841,0.3886868954,0.2787969112,0.1390471458,0.131319046,-0.0077280998,0.1390209198,0.0893070698,-0.04971385,0.15366292,0.1799838543,0.0263209343,0.1013309956,0.2517030239,0.1503720284,0.1400370598
aroonav,12,9,0.0909509659,0.1842720509,0.093321085,0.1153371334,0.1306059361,0.0152688026,0.1795430183,0.2463741302,0.0668311119,0.1195108891,0.1904370785,0.0709261894,0.1239907742,0.1796708107,0.0556800365,0.0880451202,0.3374810219,0.2494359016,0.1482701302,0.1310100555,-0.0172600746,0.1294350624,0.0669300556,-0.0625050068,0.1525349617,0.1680979729,0.0155630112,0.1111428738,0.2564909458,0.1453480721,0.1248099804
aroonav,12,10,0.1120831966,0.1500430107,0.0379598141,0.1459321976,0.1508929729,0.0049607754,0.1805272102,0.2303972244,0.0498700142,0.1656138897,0.2402408123,0.0746269226,0.129668951,0.1553270817,0.0256581306,0.1302170753,0.3486869335,0.2184698582,0.165282011,0.1552741528,-0.0100078583,0.1368098259,0.0746948719,-0.062114954,0.1736769676,0.1686840057,-0.0049929619,0.0965900421,0.2679750919,0.1713850498,0.1096880436
aroonav,12,11,0.1199440956,0.2161569595,0.0962128639,0.1398370266,0.204859972,0.0650229454,0.1409320831,0.2228310108,0.0818989277,0.1233320236,0.20333004,0.0799980164,0.10491395,0.2113320827,0.1064181328,0.1349539757,0.4285469055,0.2935929298,0.1387939453,0.1243190765,-0.0144748688,0.1699709892,0.10648489,-0.0634860992,0.1703670025,0.1908710003,0.0205039978,0.1251080036,0.2648291588,0.1397211552,0.1224279404
aroonav,12,12,0.112760067,0.2207560539,0.1079959869,0.1295468807,0.1694760323,0.0399291515,0.1711719036,0.1966428757,0.0254709721,0.145277977,0.2043509483,0.0590729713,0.1554760933,0.2262680531,0.0707919598,0.1100099087,0.4480969906,0.3380870819,0.1417050362,0.1470530033,0.0053479671,0.1517601013,0.1025650501,-0.0491950512,0.1466698647,0.1664290428,0.0197591782,0.1020178795,0.3023638725,0.200345993,0.144272089
aroonav,12,13,0.1047959328,0.246860981,0.1420650482,0.1196939945,0.1944451332,0.0747511387,0.1602740288,0.2344808578,0.0742068291,0.1369280815,0.216627121,0.0796990395,0.140955925,0.1349489689,-0.0060069561,0.1174008846,0.5676400661,0.4502391815,0.1118159294,0.2016148567,0.0897989273,0.145138979,0.135887146,-0.009251833,0.1357529163,0.2068059444,0.0710530281,0.1343638897,0.335089922,0.2007260323,0.0950701237
aroonav,12,14,0.1156740189,0.2586288452,0.1429548264,0.1534609795,0.2110450268,0.0575840473,0.1508059502,0.2568769455,0.1060709953,0.1304190159,0.2492091656,0.1187901497,0.1199138165,0.1907329559,0.0708191395,0.1050469875,0.3842089176,0.2791619301,0.15143013,0.1460001469,-0.0054299831,0.1235568523,0.0793049335,-0.0442519188,0.1505119801,0.1559169292,0.0054049492,0.1045150757,0.2600550652,0.1555399895,0.1296889782
aroonav,12,15,0.1193590164,0.1995720863,0.0802130699,0.1305069923,0.2010860443,0.070579052,0.1551880836,0.2525100708,0.0973219872,0.1388509274,0.2286098003,0.089758873,0.1554510593,0.2454020977,0.0899510384,0.1107940674,0.3482890129,0.2374949455,0.1495170593,0.1217880249,-0.0277290344,0.1483459473,0.1295230389,-0.0188229084,0.1345310211,0.1271519661,-0.007379055,0.1027219296,0.258409977,0.1556880474,0.1257109642
aroonav,12,16,0.1307117939,0.1766657829,0.045953989,0.1296300888,0.1543841362,0.0247540474,0.1708180904,0.2419309616,0.0711128712,0.1239039898,0.2790338993,0.1551299095,0.1148421764,0.4471671581,0.3323249817,0.0896439552,0.4135639668,0.3239200115,0.1339058876,0.1142890453,-0.0196168423,0.1286280155,0.0812559128,-0.0473721027,0.1419670582,0.1751589775,0.0331919193,0.1011509895,0.2768011093,0.1756501198,0.114784956
aroonav,12,17,0.1135759354,0.2447049618,0.1311290264,0.1548531055,0.2504861355,0.0956330299,0.1499969959,0.2869470119,0.136950016,0.1042158604,0.6711919308,0.5669760704,0.1802098751,0.2613959312,0.0811860561,0.1089551449,0.4987699986,0.3898148537,0.1384060383,0.1207020283,-0.01770401,0.1439540386,0.0902049541,-0.0537490845,0.1693701744,0.1845669746,0.0151968002,0.1245641708,0.2504770756,0.1259129047,0.1351320744
aroonav,12,18,0.1208729744,0.1657538414,0.044880867,0.1458220482,0.1960701942,0.0502481461,0.1545469761,0.2568469048,0.1022999287,0.1338059902,0.2190101147,0.0852041245,0.1451928616,0.2353858948,0.0901930332,0.1055440903,0.3379929066,0.2324488163,0.135032177,0.1402761936,0.0052440166,0.1362187862,0.0697929859,-0.0664258003,0.16583395,0.1913998127,0.0255658627,0.0850770473,0.3065681458,0.2214910984,0.1234309673
aroonav,12,19,0.12414217,0.1856060028,0.0614638329,0.1451151371,0.1997389793,0.0546238422,0.1603391171,0.2726171017,0.1122779846,0.1395459175,0.2544651031,0.1149191856,0.119743824,0.2304158211,0.1106719971,0.1101140976,0.3080921173,0.1979780197,0.155039072,0.1502759457,-0.0047631264,0.1250240803,0.060683012,-0.0643410683,0.1491510868,0.1639111042,0.0147600174,0.0959949493,0.2467930317,0.1507980824,0.1205837727
aroonav,12,20,0.1392250061,0.2957029343,0.1564779282,0.1350800991,0.2295320034,0.0944519043,0.179983139,0.3171870708,0.1372039318,0.129586935,0.2441220284,0.1145350933,0.1452589035,0.1702568531,0.0249979496,0.1059501171,0.3384311199,0.2324810028,0.1202440262,0.1520428658,0.0317988396,0.153594017,0.1017010212,-0.0518929958,0.1317532063,0.1277720928,-0.0039811134,0.1000599861,0.2811470032,0.1810870171,0.1209609509
aroonav,12,21,0.1125581265,0.2256610394,0.1131029129,0.1439900398,0.2242789268,0.080288887,0.1504991055,0.2717661858,0.1212670803,0.1394579411,0.2640559673,0.1245980263,0.1303088665,0.220911026,0.0906021595,0.1424639225,0.3381848335,0.195720911,0.1702501774,0.1219861507,-0.0482640266,0.1503119469,0.0969269276,-0.0533850193,0.1530110836,0.1478090286,-0.005202055,0.0988478661,0.2875790596,0.1887311935,0.1097979546
aroonav,12,22,0.1297500134,0.2099039555,0.0801539421,0.1545219421,0.2300050259,0.0754830837,0.1555578709,0.271476984,0.1159191132,0.1249508858,0.2189788818,0.0940279961,0.1357440948,0.1965579987,0.0608139038,0.1140091419,0.3361651897,0.2221560478,0.1451058388,0.1298279762,-0.0152778625,0.1410758495,0.0641200542,-0.0769557953,0.1626768112,0.1700119972,0.007335186,0.0930089951,0.2602088451,0.1671998501,0.1246321201
aroonav,12,23,0.1288001537,0.1998720169,0.0710718632,0.1267330647,0.1853449345,0.0586118698,0.1599040031,0.2311210632,0.0712170601,0.1496059895,0.3247950077,0.1751890183,0.1014990807,0.3064129353,0.2049138546,0.0945081711,0.2974011898,0.2028930187,0.1279149055,0.075111866,-0.0528030396,0.1575870514,0.0923130512,-0.0652740002,0.1719880104,0.183809042,0.0118210316,0.1197578907,0.3011760712,0.1814181805,0.12951684
aroonav,12,24,0.1344881058,0.1763031483,0.0418150425,0.1341929436,0.1682188511,0.0340259075,0.1856570244,0.1961920261,0.0105350018,0.14549613,0.2203691006,0.0748729706,0.1448869705,0.2413988113,0.0965118408,0.1098470688,0.2813980579,0.1715509892,0.1656179428,0.1753799915,0.0097620487,0.0961170197,0.0459210873,-0.0501959324,0.1501920223,0.1759018898,0.0257098675,0.1017901897,0.2509419918,0.1491518021,0.1206262112
aroonav,12,25,0.132887125,0.2067821026,0.0738949776,0.1165149212,0.1982901096,0.0817751884,0.124756813,0.2616269588,0.1368701458,0.1289319992,0.2138369083,0.0849049091,0.1246039867,0.2004239559,0.0758199692,0.1150269508,0.303178072,0.1881511211,0.177448988,0.1711089611,-0.0063400269,0.1439740658,0.0796260834,-0.0643479824,0.1542139053,0.1449990273,-0.0092148781,0.110711813,0.272012949,0.161301136,0.1296870708
